transaction_id	account_id	client_id	transaction_date	operation_type	amount	currency	balance_after	merchant_category	channel	counterparty	source_system	load_batch_id
302475	600003	200003	2025-03-13	FEE	-3410.00	INR	37063	RESTAURANT	API	Loan Servicer	ABS_CORE	ABS_2026_04_25
302476	600509	200509	2022-09-07	LOAN_PAYMENT	-317.00	INR	7769	OTHER	POS	Employer Ltd	ABS_CORE	ABS_2026_04_25
302477	600415	200415	2023-01-11	INTEREST	103.00	INR	20940	ONLINE_SHOP	POS	Investment Provider	ABS_CORE	ABS_2026_04_25
302478	600867	200867	2022-04-19	DEPOSIT_TOPUP	4731.00	INR	62035	LOAN	ATM	Employer Ltd	ABS_CORE	ABS_2026_04_25
302479	600859	200859	2024-02-04	LOAN_PAYMENT	-4108.00	INR	52449	ONLINE_SHOP	WEB	Loan Servicer	ABS_CORE	ABS_2026_04_25
302480	600595	200595	2023-07-21	INTEREST	4558.00	INR	89000	TRANSPORT	WEB	Employer Ltd	ABS_CORE	ABS_2026_04_25
302481	600795	200795	2023-12-31	CARD_PAYMENT	-1809.71	INR	1984	RESTAURANT	MOBILE	Employer Ltd	ABS_CORE	ABS_2026_04_25
302482	600010	200010	2022-11-11	TRANSFER_IN	2959.00	INR	98752	INVESTMENT	WEB	Retail Merchant	ABS_CORE	ABS_2026_04_25
302483	600334	200334	2023-12-22	CASH_WITHDRAWAL	-2284.00	INR	76156	GROCERY	ATM	Internal Transfer	ABS_CORE	ABS_2026_04_25
302484	600142	200142	2025-02-25	CARD_PAYMENT	-265.00	INR	48402	SALARY	WEB	Employer Ltd	ABS_CORE	ABS_2026_04_25
302485	600566	200566	2023-01-31	CARD_PAYMENT	-2736.00	INR	26368	GROCERY	POS	Utility Provider	ABS_CORE	ABS_2026_04_25
302486	600277	200277	2023-12-18	SALARY	2972.00	INR	80347	ATM	POS	Retail Merchant	ABS_CORE	ABS_2026_04_25
302487	600788	200788	2024-05-08	INTEREST	1050.00	INR	88406	INVESTMENT	POS	Investment Provider	ABS_CORE	ABS_2026_04_25
302488	600194	200194	2024-10-25	CARD_PAYMENT	-3387.00	INR	76239	ATM	WEB	Employer Ltd	ABS_CORE	ABS_2026_04_25
302489	600682	200682	2024-03-22	INTEREST	997.00	INR	82826	ONLINE_SHOP	POS	Investment Provider	ABS_CORE	ABS_2026_04_25
302490	600754	200754	2022-06-25	CASH_WITHDRAWAL	-467.00	INR	60542	INVESTMENT	MOBILE	Internal Transfer	ABS_CORE	ABS_2026_04_25
302491	600886	200886	2022-10-21	TRANSFER_IN	4041.00	INR	64244	LOAN	MOBILE	Retail Merchant	ABS_CORE	ABS_2026_04_25
302492	600059	200059	2024-06-03	TRANSFER_OUT	-4433.00	INR	63945	GROCERY	API	Employer Ltd	ABS_CORE	ABS_2026_04_25
302493	600737	200737	2023-02-06	DEPOSIT_TOPUP	438.00	INR	64510	TRANSPORT	POS	Investment Provider	ABS_CORE	ABS_2026_04_25
302494	600364	200364	2024-08-08	CARD_PAYMENT	-3410.00	INR	71718	ATM	WEB	Employer Ltd	ABS_CORE	ABS_2026_04_25
302495	600117	200117	2023-08-07	SALARY	2293.00	INR	95818	OTHER	ATM	Internal Transfer	ABS_CORE	ABS_2026_04_25
302496	600554	200554	2025-01-12	SALARY	165.00	INR	8762	SALARY	WEB	Investment Provider	ABS_CORE	ABS_2026_04_25
302497	600053	200053	2024-04-02	FEE	-573.00	INR	60918	GROCERY	API	Retail Merchant	ABS_CORE	ABS_2026_04_25
302498	600285	200285	2024-06-14	TRANSFER_IN	1187.00	INR	79964	SALARY	API	Retail Merchant	ABS_CORE	ABS_2026_04_25
302499	600031	200031	2023-10-27	TRANSFER_OUT	-1851.00	INR	12726	SALARY	MOBILE	Loan Servicer	ABS_CORE	ABS_2026_04_25
302500	600125	200125	2023-07-21	SALARY	3667.00	INR	74497	RESTAURANT	MOBILE	Employer Ltd	ABS_CORE	ABS_2026_04_25
302501	600134	200134	2022-12-15	CARD_PAYMENT	-766.00	INR	72526	SALARY	WEB	Employer Ltd	ABS_CORE	ABS_2026_04_25
302502	600681	200681	2024-03-04	DEPOSIT_TOPUP	1432.00	INR	76202	INVESTMENT	WEB	Employer Ltd	ABS_CORE	ABS_2026_04_25
302503	600168	200168	2024-06-26	CARD_PAYMENT	-1566.00	INR	83424	SALARY	ATM	Utility Provider	ABS_CORE	ABS_2026_04_25
302504	600119	200119	2023-09-03	LOAN_PAYMENT	-4825.00	INR	28984	OTHER	POS	Internal Transfer	ABS_CORE	ABS_2026_04_25
302505	600893	200893	2024-07-16	LOAN_PAYMENT	-3712.00	INR	26181	SALARY	ATM	Utility Provider	ABS_CORE	ABS_2026_04_25
302506	600961	200961	2023-09-22	CASH_WITHDRAWAL	-2219.00	INR	91401	OTHER	BRANCH	Employer Ltd	ABS_CORE	ABS_2026_04_25
302507	600241	200241	2025-02-02	SALARY	322.00	INR	38096	LOAN	BRANCH	Employer Ltd	ABS_CORE	ABS_2026_04_25
302508	600510	200510	2025-02-10	DEPOSIT_TOPUP	1905.00	INR	97906	RESTAURANT	POS	Employer Ltd	ABS_CORE	ABS_2026_04_25
302509	600701	200701	2024-12-14	LOAN_PAYMENT	-679.00	INR	4542	OTHER	ATM	Investment Provider	ABS_CORE	ABS_2026_04_25
302510	600447	200447	2025-03-02	CASH_WITHDRAWAL	-1664.00	INR	27008	ONLINE_SHOP	POS	Utility Provider	ABS_CORE	ABS_2026_04_25
302511	600320	200320	2023-05-05	CASH_WITHDRAWAL	-3227.01	INR	40140	UTILITIES	MOBILE	Employer Ltd	ABS_CORE	ABS_2026_04_25
302512	600746	200746	2024-10-23	CASH_WITHDRAWAL	-2777.00	INR	37754	UTILITIES	API	Investment Provider	ABS_CORE	ABS_2026_04_25
302513	600057	200057	2024-04-11	TRANSFER_OUT	-2516.00	INR	30676	SALARY	ATM	Loan Servicer	ABS_CORE	ABS_2026_04_25
302514	600189	200189	2023-01-13	CASH_WITHDRAWAL	-2414.18	INR	27913	LOAN	ATM	Loan Servicer	ABS_CORE	ABS_2026_04_25
302515	600146	200146	2023-04-07	FEE	-3862.00	INR	12637	LOAN	ATM	Internal Transfer	ABS_CORE	ABS_2026_04_25
302516	600790	200790	2023-05-28	INTEREST	1039.36	INR	96431	ONLINE_SHOP	POS	Employer Ltd	ABS_CORE	ABS_2026_04_25
302517	600569	200569	2024-08-03	LOAN_PAYMENT	-4942.00	INR	14444	INVESTMENT	MOBILE	Utility Provider	ABS_CORE	ABS_2026_04_25
302518	600185	200185	2023-06-27	SALARY	3097.00	INR	19753	UTILITIES	API	Employer Ltd	ABS_CORE	ABS_2026_04_25
302519	600198	200198	2023-03-05	LOAN_PAYMENT	-173.00	INR	9037	TRANSPORT	WEB	Retail Merchant	ABS_CORE	ABS_2026_04_25
302520	600514	200514	2023-06-26	LOAN_PAYMENT	-2733.00	INR	64229	OTHER	BRANCH	Internal Transfer	ABS_CORE	ABS_2026_04_25
302521	600401	200401	2023-06-12	LOAN_PAYMENT	-1537.00	INR	54835	GROCERY	POS	Loan Servicer	ABS_CORE	ABS_2026_04_25
302522	600048	200048	2025-03-20	CASH_WITHDRAWAL	-2626.00	INR	69325	RESTAURANT	WEB	Internal Transfer	ABS_CORE	ABS_2026_04_25
302523	600016	200016	2023-02-05	FEE	-2387.00	INR	36151	ONLINE_SHOP	MOBILE	Loan Servicer	ABS_CORE	ABS_2026_04_25
302524	600219	200219	2025-02-25	TRANSFER_IN	3328.00	INR	25754	RESTAURANT	WEB	Investment Provider	ABS_CORE	ABS_2026_04_25
302525	600749	200749	2025-03-20	SALARY	4140.00	INR	86655	TRANSPORT	WEB	Retail Merchant	ABS_CORE	ABS_2026_04_25
302526	600364	200364	2024-04-18	FEE	-1070.00	INR	60825	ONLINE_SHOP	MOBILE	Employer Ltd	ABS_CORE	ABS_2026_04_25
302527	600867	200867	2023-07-26	TRANSFER_OUT	-5159.46	INR	30109	GROCERY	MOBILE	Utility Provider	ABS_CORE	ABS_2026_04_25
302528	600500	200500	2024-04-04	CARD_PAYMENT	-4540.00	INR	85435	ONLINE_SHOP	ATM	Retail Merchant	ABS_CORE	ABS_2026_04_25
302529	600542	200542	2023-09-13	CASH_WITHDRAWAL	-3162.00	INR	27096	TRANSPORT	API	Utility Provider	ABS_CORE	ABS_2026_04_25
302530	600245	200245	2024-08-07	INTEREST	3869.00	INR	52618	OTHER	ATM	Internal Transfer	ABS_CORE	ABS_2026_04_25
302531	600958	200958	2023-05-19	FEE	-1895.17	INR	95749	INVESTMENT	POS	Utility Provider	ABS_CORE	ABS_2026_04_25
302532	600831	200831	2023-06-11	CASH_WITHDRAWAL	-140.00	INR	91286	ATM	ATM	Internal Transfer	ABS_CORE	ABS_2026_04_25
302533	600556	200556	2022-09-26	CARD_PAYMENT	-1561.00	INR	48381	RESTAURANT	POS	Internal Transfer	ABS_CORE	ABS_2026_04_25
302534	600188	200188	2024-08-27	CASH_WITHDRAWAL	-873.00	INR	33818	ATM	ATM	Retail Merchant	ABS_CORE	ABS_2026_04_25
302535	600455	200455	2025-02-04	DEPOSIT_TOPUP	304.00	INR	76428	ATM	API	Utility Provider	ABS_CORE	ABS_2026_04_25
302536	600948	200948	2024-07-11	TRANSFER_OUT	-996.00	INR	42943	LOAN	POS	Retail Merchant	ABS_CORE	ABS_2026_04_25
302537	600805	200805	2023-10-31	CASH_WITHDRAWAL	-3679.00	INR	27508	ATM	WEB	Loan Servicer	ABS_CORE	ABS_2026_04_25
302538	600489	200489	2023-11-23	SALARY	896.00	INR	44608	SALARY	WEB	Retail Merchant	ABS_CORE	ABS_2026_04_25
302539	600752	200752	2023-09-08	DEPOSIT_TOPUP	1841.00	INR	54883	UTILITIES	POS	Internal Transfer	ABS_CORE	ABS_2026_04_25
302540	600602	200602	2022-11-03	SALARY	3038.00	INR	50310	ONLINE_SHOP	ATM	Internal Transfer	ABS_CORE	ABS_2026_04_25
302541	600139	200139	2023-06-15	SALARY	509.00	INR	99420	SALARY	API	Internal Transfer	ABS_CORE	ABS_2026_04_25
302542	600268	200268	2022-05-25	LOAN_PAYMENT	-709.00	INR	43451	GROCERY	POS	Investment Provider	ABS_CORE	ABS_2026_04_25
302543	600588	200588	2023-06-10	CARD_PAYMENT	-2849.00	INR	44046	GROCERY	BRANCH	Retail Merchant	ABS_CORE	ABS_2026_04_25
302544	600545	200545	2022-07-21	LOAN_PAYMENT	-2151.00	INR	77123	LOAN	ATM	Investment Provider	ABS_CORE	ABS_2026_04_25
302545	600017	200017	2023-09-10	TRANSFER_OUT	-4234.00	INR	18368	ATM	ATM	Retail Merchant	ABS_CORE	ABS_2026_04_25
302546	600721	200721	2024-02-06	DEPOSIT_TOPUP	2772.00	INR	20621	INVESTMENT	MOBILE	Employer Ltd	ABS_CORE	ABS_2026_04_25
302547	600174	200174	2025-01-03	DEPOSIT_TOPUP	4741.00	INR	65618	RESTAURANT	API	Investment Provider	ABS_CORE	ABS_2026_04_25
302548	600795	200795	2023-04-23	FEE	-213.90	INR	26361	OTHER	MOBILE	Internal Transfer	ABS_CORE	ABS_2026_04_25
302549	600321	200321	2024-04-03	LOAN_PAYMENT	-380.00	INR	59962	LOAN	MOBILE	Loan Servicer	ABS_CORE	ABS_2026_04_25
302550	600727	200727	2023-02-16	INTEREST	2418.00	INR	2527	UTILITIES	POS	Loan Servicer	ABS_CORE	ABS_2026_04_25
302551	600113	200113	2023-01-28	CARD_PAYMENT	-1252.00	INR	6442	UTILITIES	ATM	Retail Merchant	ABS_CORE	ABS_2026_04_25
302552	600451	200451	2024-07-04	FEE	-4571.00	INR	68368	INVESTMENT	POS	Loan Servicer	ABS_CORE	ABS_2026_04_25
302553	600918	200918	2023-05-16	CASH_WITHDRAWAL	-3052.00	INR	58264	UTILITIES	MOBILE	Investment Provider	ABS_CORE	ABS_2026_04_25
302554	600553	200553	2024-08-10	FEE	-4510.00	INR	63965	TRANSPORT	WEB	Retail Merchant	ABS_CORE	ABS_2026_04_25
302555	600948	200948	2025-03-06	INTEREST	2289.00	INR	47234	RESTAURANT	MOBILE	Employer Ltd	ABS_CORE	ABS_2026_04_25
302556	600830	200830	2023-05-16	SALARY	1228.00	INR	31754	ONLINE_SHOP	WEB	Internal Transfer	ABS_CORE	ABS_2026_04_25
302557	600778	200778	2022-10-20	INTEREST	898.00	INR	35021	SALARY	POS	Retail Merchant	ABS_CORE	ABS_2026_04_25
302558	600237	200237	2022-09-06	TRANSFER_OUT	-4923.00	INR	32210	GROCERY	ATM	Investment Provider	ABS_CORE	ABS_2026_04_25
302559	600514	200514	2024-11-01	DEPOSIT_TOPUP	603.00	INR	35956	INVESTMENT	BRANCH	Retail Merchant	ABS_CORE	ABS_2026_04_25
302560	600120	200120	2024-09-17	FEE	-4248.00	INR	59749	INVESTMENT	BRANCH	Employer Ltd	ABS_CORE	ABS_2026_04_25
302561	600967	200967	2023-03-27	CARD_PAYMENT	-4439.00	INR	47361	GROCERY	API	Investment Provider	ABS_CORE	ABS_2026_04_25
302562	600183	200183	2023-04-01	TRANSFER_IN	2541.00	INR	95413	TRANSPORT	WEB	Internal Transfer	ABS_CORE	ABS_2026_04_25
302563	600590	200590	2022-06-07	LOAN_PAYMENT	-4232.69	INR	67722	UTILITIES	POS	Internal Transfer	ABS_CORE	ABS_2026_04_25
302564	600946	200946	2025-01-24	TRANSFER_OUT	-1294.00	INR	43408	ONLINE_SHOP	MOBILE	Retail Merchant	ABS_CORE	ABS_2026_04_25
302565	600329	200329	2024-06-22	LOAN_PAYMENT	-3317.00	INR	95341	INVESTMENT	POS	Retail Merchant	ABS_CORE	ABS_2026_04_25
302566	600772	200772	2023-03-06	CARD_PAYMENT	-1438.00	INR	93743	ATM	ATM	Utility Provider	ABS_CORE	ABS_2026_04_25
302567	600689	200689	2024-12-06	CASH_WITHDRAWAL	-1455.00	INR	52763	TRANSPORT	POS	Utility Provider	ABS_CORE	ABS_2026_04_25
302568	600806	200806	2023-03-17	CARD_PAYMENT	-4559.00	INR	8655	ONLINE_SHOP	POS	Utility Provider	ABS_CORE	ABS_2026_04_25
302569	600873	200873	2022-06-10	FEE	-185.00	INR	14876	RESTAURANT	ATM	Loan Servicer	ABS_CORE	ABS_2026_04_25
302570	600886	200886	2022-08-23	CASH_WITHDRAWAL	-2606.00	INR	47574	ONLINE_SHOP	API	Internal Transfer	ABS_CORE	ABS_2026_04_25
302571	600043	200043	2023-12-23	INTEREST	1937.00	INR	27062	ATM	POS	Retail Merchant	ABS_CORE	ABS_2026_04_25
302572	600876	200876	2023-08-16	CASH_WITHDRAWAL	-1300.00	INR	53103	GROCERY	MOBILE	Employer Ltd	ABS_CORE	ABS_2026_04_25
302573	600062	200062	2024-03-23	SALARY	2543.00	INR	49814	ONLINE_SHOP	API	Internal Transfer	ABS_CORE	ABS_2026_04_25
302574	600211	200211	2022-08-24	LOAN_PAYMENT	-2747.00	INR	80951	INVESTMENT	WEB	Utility Provider	ABS_CORE	ABS_2026_04_25
302575	600388	200388	2025-02-11	TRANSFER_IN	4766.00	INR	81988	LOAN	BRANCH	Utility Provider	ABS_CORE	ABS_2026_04_25
302576	600005	200005	2022-10-20	INTEREST	3480.00	INR	57865	OTHER	WEB	Investment Provider	ABS_CORE	ABS_2026_04_25
302577	600251	200251	2022-03-29	TRANSFER_OUT	-3495.00	INR	93669	OTHER	BRANCH	Loan Servicer	ABS_CORE	ABS_2026_04_25
302578	600007	200007	2024-07-22	INTEREST	4552.00	INR	28932	ATM	WEB	Retail Merchant	ABS_CORE	ABS_2026_04_25
302579	600375	200375	2022-11-21	SALARY	1826.00	INR	57111	LOAN	API	Utility Provider	ABS_CORE	ABS_2026_04_25
302580	600088	200088	2023-12-13	DEPOSIT_TOPUP	1664.00	INR	26289	SALARY	ATM	Investment Provider	ABS_CORE	ABS_2026_04_25
302581	600499	200499	2024-12-29	LOAN_PAYMENT	-1986.00	INR	12891	ATM	BRANCH	Retail Merchant	ABS_CORE	ABS_2026_04_25
302582	600388	200388	2024-03-28	DEPOSIT_TOPUP	188.00	INR	68776	OTHER	BRANCH	Loan Servicer	ABS_CORE	ABS_2026_04_25
302583	600137	200137	2024-03-31	TRANSFER_OUT	-3592.00	INR	68010	LOAN	WEB	Utility Provider	ABS_CORE	ABS_2026_04_25
302584	600385	200385	2024-12-25	TRANSFER_IN	2426.00	INR	12622	INVESTMENT	POS	Internal Transfer	ABS_CORE	ABS_2026_04_25
302585	600784	200784	2023-01-24	DEPOSIT_TOPUP	4954.00	INR	38873	GROCERY	MOBILE	Utility Provider	ABS_CORE	ABS_2026_04_25
302586	600302	200302	2023-06-10	CASH_WITHDRAWAL	-532.00	INR	83317	SALARY	MOBILE	Employer Ltd	ABS_CORE	ABS_2026_04_25
302587	600070	200070	2023-08-01	DEPOSIT_TOPUP	1209.00	INR	40085	TRANSPORT	BRANCH	Retail Merchant	ABS_CORE	ABS_2026_04_25
302588	600638	200638	2023-06-07	FEE	-4054.00	INR	14338	ATM	API	Utility Provider	ABS_CORE	ABS_2026_04_25
302589	600342	200342	2024-12-18	SALARY	1745.00	INR	5013	SALARY	MOBILE	Retail Merchant	ABS_CORE	ABS_2026_04_25
302590	600998	200998	2022-06-20	CASH_WITHDRAWAL	-2553.00	INR	64900	GROCERY	ATM	Loan Servicer	ABS_CORE	ABS_2026_04_25
302591	600573	200573	2022-08-06	TRANSFER_IN	3451.40	INR	53480	LOAN	ATM	Retail Merchant	ABS_CORE	ABS_2026_04_25
302592	600214	200214	2024-12-28	FEE	-2541.00	INR	63082	SALARY	ATM	Internal Transfer	ABS_CORE	ABS_2026_04_25
302593	600137	200137	2024-08-28	INTEREST	923.00	INR	22017	TRANSPORT	MOBILE	Loan Servicer	ABS_CORE	ABS_2026_04_25
302594	600265	200265	2023-03-16	FEE	-2074.00	INR	81276	TRANSPORT	POS	Investment Provider	ABS_CORE	ABS_2026_04_25
302595	600235	200235	2024-06-29	TRANSFER_OUT	-3062.00	INR	55901	GROCERY	POS	Internal Transfer	ABS_CORE	ABS_2026_04_25
302596	600836	200836	2022-05-17	CARD_PAYMENT	-4228.00	INR	90879	SALARY	WEB	Internal Transfer	ABS_CORE	ABS_2026_04_25
302597	600266	200266	2022-12-17	CARD_PAYMENT	-902.00	INR	87316	OTHER	ATM	Utility Provider	ABS_CORE	ABS_2026_04_25
302598	600517	200517	2023-12-30	SALARY	478.00	INR	58971	OTHER	POS	Internal Transfer	ABS_CORE	ABS_2026_04_25
302599	600783	200783	2022-12-19	LOAN_PAYMENT	-3202.00	INR	52950	ATM	BRANCH	Loan Servicer	ABS_CORE	ABS_2026_04_25
302600	600242	200242	2022-05-16	LOAN_PAYMENT	-1557.00	INR	73403	INVESTMENT	API	Internal Transfer	ABS_CORE	ABS_2026_04_25
302601	600139	200139	2023-11-27	CASH_WITHDRAWAL	-1242.00	INR	98297	LOAN	MOBILE	Utility Provider	ABS_CORE	ABS_2026_04_25
302602	600021	200021	2024-04-28	DEPOSIT_TOPUP	3985.00	INR	10858	INVESTMENT	POS	Retail Merchant	ABS_CORE	ABS_2026_04_25
302603	600807	200807	2023-01-04	DEPOSIT_TOPUP	4973.00	INR	34714	RESTAURANT	API	Retail Merchant	ABS_CORE	ABS_2026_04_25
302604	600207	200207	2023-06-13	TRANSFER_OUT	-4518.00	INR	93031	OTHER	POS	Investment Provider	ABS_CORE	ABS_2026_04_25
302605	600922	200922	2022-05-18	FEE	-2309.00	INR	1622	ONLINE_SHOP	POS	Internal Transfer	ABS_CORE	ABS_2026_04_25
302606	600368	200368	2022-04-04	LOAN_PAYMENT	-1930.00	INR	11367	INVESTMENT	ATM	Loan Servicer	ABS_CORE	ABS_2026_04_25
302607	600239	200239	2023-06-27	SALARY	4413.00	INR	2760	LOAN	WEB	Retail Merchant	ABS_CORE	ABS_2026_04_25
302608	600849	200849	2024-08-19	TRANSFER_OUT	-3879.00	INR	89209	GROCERY	POS	Retail Merchant	ABS_CORE	ABS_2026_04_25
302609	600637	200637	2024-10-12	LOAN_PAYMENT	-3069.00	INR	85900	ONLINE_SHOP	POS	Loan Servicer	ABS_CORE	ABS_2026_04_25
302610	600894	200894	2022-09-03	CARD_PAYMENT	-2982.00	INR	14175	UTILITIES	POS	Utility Provider	ABS_CORE	ABS_2026_04_25
302611	600405	200405	2023-08-23	SALARY	1283.48	INR	34982	UTILITIES	BRANCH	Employer Ltd	ABS_CORE	ABS_2026_04_25
302612	600069	200069	2023-06-06	TRANSFER_IN	229.00	INR	37370	ONLINE_SHOP	BRANCH	Investment Provider	ABS_CORE	ABS_2026_04_25
302613	600035	200035	2024-02-24	LOAN_PAYMENT	-4207.00	INR	24702	LOAN	WEB	Utility Provider	ABS_CORE	ABS_2026_04_25
302614	600007	200007	2024-12-11	SALARY	1504.00	INR	92987	TRANSPORT	BRANCH	Retail Merchant	ABS_CORE	ABS_2026_04_25
302615	600724	200724	2024-07-11	SALARY	131.00	INR	71423	TRANSPORT	POS	Utility Provider	ABS_CORE	ABS_2026_04_25
302616	600163	200163	2024-06-12	TRANSFER_OUT	-2198.00	INR	64954	INVESTMENT	API	Retail Merchant	ABS_CORE	ABS_2026_04_25
302617	600060	200060	2024-04-26	SALARY	479.00	INR	70785	TRANSPORT	API	Utility Provider	ABS_CORE	ABS_2026_04_25
302618	600147	200147	2022-10-15	INTEREST	3529.00	INR	27848	LOAN	BRANCH	Investment Provider	ABS_CORE	ABS_2026_04_25
302619	600747	200747	2024-05-12	FEE	-366.00	INR	39879	UTILITIES	API	Internal Transfer	ABS_CORE	ABS_2026_04_25
302620	600261	200261	2024-03-17	DEPOSIT_TOPUP	1923.00	INR	11743	ONLINE_SHOP	ATM	Utility Provider	ABS_CORE	ABS_2026_04_25
302621	600382	200382	2023-05-18	FEE	-1586.00	INR	43594	RESTAURANT	ATM	Utility Provider	ABS_CORE	ABS_2026_04_25
302622	600296	200296	2023-01-14	TRANSFER_OUT	-153.00	INR	38536	UTILITIES	WEB	Retail Merchant	ABS_CORE	ABS_2026_04_25
302623	600110	200110	2022-09-11	CARD_PAYMENT	-617.00	INR	86975	GROCERY	ATM	Employer Ltd	ABS_CORE	ABS_2026_04_25
302624	600391	200391	2023-08-16	CASH_WITHDRAWAL	-1917.00	INR	82529	SALARY	ATM	Retail Merchant	ABS_CORE	ABS_2026_04_25
302625	600486	200486	2022-11-28	INTEREST	1417.00	INR	41816	SALARY	WEB	Loan Servicer	ABS_CORE	ABS_2026_04_25
302626	600668	200668	2024-03-02	TRANSFER_IN	2795.00	INR	11632	GROCERY	BRANCH	Investment Provider	ABS_CORE	ABS_2026_04_25
302627	600343	200343	2024-12-22	TRANSFER_OUT	-3700.00	INR	83020	SALARY	WEB	Loan Servicer	ABS_CORE	ABS_2026_04_25
302628	600456	200456	2023-04-24	LOAN_PAYMENT	-1462.00	INR	47911	ONLINE_SHOP	WEB	Investment Provider	ABS_CORE	ABS_2026_04_25
302629	600597	200597	2023-01-04	LOAN_PAYMENT	-2528.00	INR	72396	LOAN	WEB	Investment Provider	ABS_CORE	ABS_2026_04_25
302630	600320	200320	2022-04-11	CASH_WITHDRAWAL	-1548.00	INR	93362	LOAN	ATM	Utility Provider	ABS_CORE	ABS_2026_04_25
302631	600341	200341	2023-08-26	CARD_PAYMENT	-5785.30	INR	29244	GROCERY	WEB	Utility Provider	ABS_CORE	ABS_2026_04_25
302632	600630	200630	2023-06-22	TRANSFER_OUT	-721.00	INR	31778	GROCERY	API	Internal Transfer	ABS_CORE	ABS_2026_04_25
302633	600175	200175	2024-08-19	CASH_WITHDRAWAL	-2755.00	INR	8376	ONLINE_SHOP	POS	Internal Transfer	ABS_CORE	ABS_2026_04_25
302634	600579	200579	2025-01-31	INTEREST	897.94	INR	64503	LOAN	BRANCH	Loan Servicer	ABS_CORE	ABS_2026_04_25
302635	600399	200399	2023-01-15	TRANSFER_IN	4133.24	INR	65388	TRANSPORT	BRANCH	Employer Ltd	ABS_CORE	ABS_2026_04_25
302636	600323	200323	2022-12-18	SALARY	1432.00	INR	66067	SALARY	BRANCH	Internal Transfer	ABS_CORE	ABS_2026_04_25
302637	600951	200951	2024-10-25	TRANSFER_IN	993.00	INR	7725	INVESTMENT	BRANCH	Internal Transfer	ABS_CORE	ABS_2026_04_25
302638	600854	200854	2024-12-07	SALARY	2133.00	INR	55591	RESTAURANT	ATM	Internal Transfer	ABS_CORE	ABS_2026_04_25
302639	600055	200055	2023-12-10	TRANSFER_IN	1393.00	INR	30509	ONLINE_SHOP	MOBILE	Employer Ltd	ABS_CORE	ABS_2026_04_25
302640	600877	200877	2024-01-14	TRANSFER_IN	1700.00	INR	84326	UTILITIES	MOBILE	Utility Provider	ABS_CORE	ABS_2026_04_25
302641	600095	200095	2024-05-29	CARD_PAYMENT	-1092.00	INR	25123	UTILITIES	MOBILE	Utility Provider	ABS_CORE	ABS_2026_04_25
302642	600848	200848	2023-08-12	SALARY	740.00	INR	93440	TRANSPORT	ATM	Loan Servicer	ABS_CORE	ABS_2026_04_25
302643	600935	200935	2022-08-02	CARD_PAYMENT	-3174.00	INR	37694	OTHER	MOBILE	Employer Ltd	ABS_CORE	ABS_2026_04_25
302644	600759	200759	2023-12-03	FEE	-2894.00	INR	84292	UTILITIES	WEB	Investment Provider	ABS_CORE	ABS_2026_04_25
302645	600023	200023	2025-01-23	TRANSFER_IN	3511.00	INR	61244	SALARY	API	Loan Servicer	ABS_CORE	ABS_2026_04_25
302646	600361	200361	2022-08-16	TRANSFER_OUT	-1828.00	INR	91430	UTILITIES	WEB	Internal Transfer	ABS_CORE	ABS_2026_04_25
302647	600080	200080	2023-01-02	SALARY	3613.00	INR	44673	INVESTMENT	BRANCH	Loan Servicer	ABS_CORE	ABS_2026_04_25
302648	600137	200137	2022-10-25	LOAN_PAYMENT	-415.00	INR	98320	ATM	POS	Investment Provider	ABS_CORE	ABS_2026_04_25
302649	600359	200359	2024-03-31	CARD_PAYMENT	-1339.00	INR	27932	UTILITIES	BRANCH	Retail Merchant	ABS_CORE	ABS_2026_04_25
302650	600288	200288	2023-08-05	CASH_WITHDRAWAL	-4439.00	INR	42956	ATM	POS	Investment Provider	ABS_CORE	ABS_2026_04_25
302651	600944	200944	2023-04-10	TRANSFER_IN	4669.00	INR	73394	SALARY	POS	Internal Transfer	ABS_CORE	ABS_2026_04_25
302652	600775	200775	2022-03-31	INTEREST	1902.00	INR	39629	SALARY	MOBILE	Internal Transfer	ABS_CORE	ABS_2026_04_25
302653	600322	200322	2023-04-30	INTEREST	2327.00	INR	48255	SALARY	ATM	Utility Provider	ABS_CORE	ABS_2026_04_25
302654	600474	200474	2023-11-06	CARD_PAYMENT	-3022.00	INR	46904	GROCERY	POS	Investment Provider	ABS_CORE	ABS_2026_04_25
302655	600275	200275	2023-03-21	SALARY	2217.00	INR	40367	GROCERY	POS	Loan Servicer	ABS_CORE	ABS_2026_04_25
302656	600864	200864	2024-02-12	INTEREST	651.00	INR	37230	TRANSPORT	POS	Retail Merchant	ABS_CORE	ABS_2026_04_25
302657	600585	200585	2023-05-09	SALARY	3797.00	INR	79463	OTHER	POS	Utility Provider	ABS_CORE	ABS_2026_04_25
302658	600087	200087	2023-08-15	CARD_PAYMENT	-1577.00	INR	67788	GROCERY	WEB	Investment Provider	ABS_CORE	ABS_2026_04_25
302659	600371	200371	2023-07-03	INTEREST	4340.00	INR	2520	ONLINE_SHOP	WEB	Investment Provider	ABS_CORE	ABS_2026_04_25
302660	600985	200985	2024-09-10	TRANSFER_IN	1075.13	INR	83504	ONLINE_SHOP	MOBILE	Utility Provider	ABS_CORE	ABS_2026_04_25
302661	600285	200285	2024-08-26	INTEREST	3906.00	INR	13011	SALARY	MOBILE	Internal Transfer	ABS_CORE	ABS_2026_04_25
